tag,tagId
too constructed,26144
mind-bending,26145
San Francisco,26146
Robert Marcarelli,26147
Reinhold SchÃ¼nzel,26148
metafilm,26149
stone throwing,26150
Hilarious!,26151
author:Chuck Palahniuk,26152
Comedy,26153
Alastair Fothergill,26154
Maribel VerdÃº,26155
true to book,26156
adapted from:short story,26157
Stephen Hawking,26158
Luis Trenker,26159
nightmare,26160
creative process,26161
Clifton Webb,26162
mini-series,26163
intertwining storylines,26164
babies,26165
cinematographer:Victor J. Kemper,26166
Punker,26167
'I Will Give My Kingdom For A Great Piece Of TWAT!',26168
Vedat Erincin,26169
violin,26170
romance of the three kingdoms,26171
Nathaniel Kahn,26172
Daniel Krige,26173
one dimensional characters,26174
Unicorns,26175
exploding planet,26176
anstrengend,26177
unintentionally serious,26178
few jokes,26179
butcher knife,26180
teenage,26181
giant alligator,26182
kevin smith,26183
a welcome surprise,26184
Kelly Brook,26185
must-see,26186
strong start weak finish,26187
Pompeii,26188
Julian Farino,26189
dystopi,26190
Symbolism,26191
Contrived,26192
period romace,26193
Peter Sellers,26194
Valerie Quennessen,26195
Old,26196
lack of identification,26197
Patty Duke,26198
Tony Shalub,26199
Mid-life Crisis,26200
well plotted,26201
Kyoka Suzuki,26202
loosely based on true events,26203
anus,26204
vanity project,26205
Insulting to Persians with No Humour,26206
penpals,26207
Boaz Yakin,26208
Touching story of friendship,26209
hearing impairment,26210
the best of the Lord of the Rings,26211
jackie chan comedy,26212
Harvard Law school,26213
jude law,26214
tragic ending,26215
eomwn life in Spain,26216
morally complex,26217
FX,26218
self-indulgent,26219
train robbery,26220
happy end missing,26221
david bowie,26222
BFI modern classic,26223
fight for survival,26224
Silly creatures,26225
Sukumar,26226
Pieter Kuijpers,26227
Oscar:screenplay,26228
overcomplicated,26229
a favorite childhood movie,26230
Kevin Fagner,26231
ripped off Annie Hall,26232
this movie scares the stuffing out of me!,26233
lame kamamaha wave,26234
the dude abides,26235
Vanity,26236
though slow and predictable,26237
Claudia Vega,26238
Upside down toast,26239
The second part of the best fucking movies ever!!!!,26240
no ghouls,26241
rourke great,26242
Wasteland,26243
AFI #70,26244
live music,26245
historically wrong,26246
mocking it's own genre,26247
Neil Flynn,26248
Quincy Jones,26249
tina fey,26250
29-11-2006,26251
boston accent,26252
writer:Andrew Lloyd Webber,26253
Doctor Manhattan,26254
Ruth Hussey,26255
tobacco,26256
great scenery,26257
Patrice Chéreau,26258
weak female character,26259
vague statistics,26260
Ebert: 4 stars,26261
resort community,26262
cameo:Jonathan Lynn,26263
athletes in a romance,26264
Golden Palm,26265
Complicated plot,26266
John Slattery,26267
media collusion.  Innocent victim,26268
Very intense,26269
decadent,26270
soundttrack,26271
Suri Krishnamma,26272
dull narration,26273
Dane Cook,26274
legless person,26275
yacht,26276
music festival,26277
Asuka Kurosawa,26278
Pippa Scott,26279
A love love story,26280
Jared Gilman,26281
bootytastic,26282
poor neighborhood,26283
Joey Figueroa,26284
Jerry Goldsmith,26285
slow pace,26286
This is a bloody movie. Yet I would call it a family movie.,26287
Mary Tyler Moore,26288
related:The Incredibles (2004),26289
intercultural relationship,26290
1305,26291
Good but too bloody,26292
Hristos Passalis,26293
not only for fans of the original,26294
poemlike,26295
Robert Wise,26296
heartfelt.innocent,26297
See: Thriller: A Cruel Picture (Thriller - en grym film),26298
Mads Brügger,26299
Raymond Coulthard,26300
Nadav Schirman,26301
Aleksi Mäkelä,26302
AFI #3,26303
workout,26304
Rose Byrne,26305
full of stupid things,26306
We do not piss on hospitality,26307
solidarity,26308
Zach Braff,26309
Alf Sjöberg,26310
they are always talking,26311
contrived romance,26312
Jennie Linden,26313
Stand up Comedy,26314
extraneous characters,26315
particle accelerator,26316
Trevor Martin,26317
pg-13:intense sci-fi action and violence,26318
bad dub,26319
feral kid,26320
morally simplistic,26321
comming of age,26322
Mark Duplass,26323
realistic sci-fi,26324
Bonneville Salt Flats,26325
Gaul,26326
real computers,26327
like-i-like top pick,26328
Alfred P. Sloan Feature Film Prize,26329
portrait of a family,26330
Jack Kerouac,26331
character:Jack Ryan,26332
comedy and adventure,26333
professional assassins,26334
character that makes you spit fire,26335
Heidi Wittlinger,26336
leading men,26337
Steven Bernstein,26338
muscial:rock and roll (1960s),26339
Makes you think about the light and heavy,26340
English,26341
chearful a must see classic,26342
sad story,26343
weapon choreography,26344
little red riding hood,26345
Exquisite plotting.,26346
Scandal period,26347
George Nichols Jr.,26348
the desert,26349
character based on real person:Howard Hughes,26350
pearl,26351
Anthony Minghella,26352
absolute favorite,26353
Dylan Mohan Gray,26354
animal husbandry,26355
Ross Ashcroft,26356
why god why,26357
Not very believable,26358
gary oldman,26359
discshop,26360
Like Michael Crichton Sez Help Stop Gene Patenting! Or Sooner Than Later You Won't Even Own Your Cells!,26361
Taraneh Alidoosti,26362
Dr. Horrible,26363
Billy Ray,26364
Antti Jokinen,26365
birth mark,26366
slow-moving,26367
film making,26368
Nakedness,26369
over-hyped,26370
Painfully banal,26371
Manoel de Oliveira,26372
miniaturization,26373
cheesy at times,26374
merchants of death,26375
painful to watch,26376
not much screaming,26377
US History,26378
Purely as a horror movie this one stinks: even Casper the Friendly Ghost is almost as scary,26379
superstition,26380
Cow Pokin' In Them Thar Hills,26381
devil worship,26382
julie andrews,26383
Terrible Terrible,26384
9/11 Fixation,26385
giant ants,26386
Sundance Grand Jury Prize: Dramatic 2006,26387
Samuel L.Jackson,26388
opression,26389
secrecy,26390
no nudity,26391
christams,26392
colour/B&W combo,26393
mystery killer,26394
Mel Brooks at his worst,26395
but also a VERY,26396
nice and kind,26397
Juliane KÃ¶hler,26398
Maputo,26399
Chinese,26400
Richard Basehart,26401
tsui hark,26402
David Worth,26403
Martyn Burke,26404
Marcus H. Rosenmüller,26405
Lauren C. Mayhew,26406
overly simplistic,26407
ching siu-tung,26408
Canada,26409
Overlooked,26410
NATO,26411
too bloody,26412
kenya,26413
Peter Scolari,26414
============,26415
jessica chastain,26416
Wotan Wilke MÃ¶hring,26417
lesser sequel,26418
police detective,26419
good lead,26420
need to own,26421
reality TV,26422
ChloÃ« Sevigny,26423
unclear,26424
Trippy,26425
Ali MacGraw,26426
action turbo,26427
Labrador,26428
Geese,26429
Bane's contradictory plans,26430
Dialog & characters ring true despite pat coincidence & stereotyping,26431
should have been longer to really flesh out the feeling of bleakness and give a sense of a last hope more action more global feel,26432
what the fuck?,26433
Wes Anderson,26434
Rosario Dawson,26435
animal:parrot,26436
Robert Lee King,26437
Jordan Prentice,26438
Bass Wolf,26439
inferior to original,26440
hiding place,26441
driving test,26442
sugar,26443
Far Fetched,26444
old school,26445
Kevin Sullivan,26446
pokemon,26447
Gerard Depardieu,26448
DeNiro,26449
Ryan Dunn,26450
author:Jules Verne,26451
Backgrounds,26452
animal:dog,26453
Big Pharmaceutical,26454
orthodox,26455
excellent old movie,26456
public healthcare,26457
Refreshing,26458
dark fairytale,26459
your shirt look like a curtain,26460
Romantic Speech,26461
Nanni Moretti,26462
Anne Fontaine,26463
screenwriter:Rowan Joffe,26464
Los Anges,26465
related:High Noon,26466
Emmett Brown,26467
Jun Ichikawa,26468
necklace,26469
Amazon Prime,26470
Paul Gleason,26471
Lucas Black,26472
Vince Vaughn,26473
deliberate misdirection,26474
Lluis Homar,26475
William Hanna,26476
Latvian,26477
plodding pace,26478
Book,26479
Richard Jenkins,26480
genre:romantic comedy,26481
revisionism,26482
child abandonment,26483
AFI #43,26484
children's novel,26485
Crime Family,26486
william gibson,26487
Danny Boyle,26488
One sided,26489
with no payoff for sitting through it.,26490
mock me please,26491
speechless,26492
ukulele,26493
hijack,26494
Nigeria,26495
offensive humour,26496
open communication,26497
individualism,26498
aural horror,26499
Savage Steve Holland,26500
Acidly funny,26501
Danny Leiner,26502
very boring parts,26503
oral,26504
starring:Jack Lemmon&Walter Matthau,26505
Jamie Lee Curtis,26506
hard to understand,26507
adapted for television,26508
Self Indulgent,26509
Don't need to see again,26510
mech,26511
Stockholm,26512
Foreign,26513
Hmmm I Wonder How Many Counselors Do Their Jobs Like That!,26514
Jim Cummings,26515
Michael Apted,26516
See: The Descent,26517
Golden Brooks,26518
YOUNG WOMEN'S FAVORATE,26519
tom hanks is great,26520
schools,26521
Cops,26522
Debra Winger,26523
insurance scam,26524
alsace,26525
Don't waste your time,26526
Joe Lo Truglio,26527
warped sense of humor,26528
holy grail,26529
Paul Katis,26530
Terrorism,26531
Lent (religion),26532
Jayne Loader,26533
sailboat,26534
Sickening,26535
parody (lite),26536
great character development,26537
Robyn Hitchcock,26538
between fantastic & realistic,26539
Satoshi Nishimura,26540
Enzo G. Castellari,26541
<3,26542
stylised,26543
Mihalis Kakogiannis,26544
smart ass kids,26545
watching TV,26546
meditation about war,26547
Crusades,26548
Best one,26549
Alan J. Pakula,26550
Brandon T. Jackson,26551
the god steve martin,26552
policial,26553
gay interest,26554
Nick Cannon,26555
blame,26556
Exellent Movie,26557
nopt bad,26558
disambiguation:Leon/The Professional & The Professional (1981),26559
over the top girlie girl movie,26560
cinematography: Conrad Hall,26561
Malcolm St. Clair,26562
Adrianne Palicki,26563
Alaxander Payne,26564
not as good as the original,26565
static,26566
Pat Buttram,26567
Animal crackers,26568
dying breed,26569
Visually appealing,26570
Liliana Cavani,26571
Reliving Past,26572
Okinawa,26573
Christopher Nolan,26574
Saxophone,26575
okay gribende og solidt drama,26576
7.0-FilmAffinity,26577
secret gov't agency works with and hides aliens,26578
chinese propaganda,26579
Want to drop the fast-food habit?,26580
Stay gold,26581
emaciation,26582
Jackie Chan Comedy,26583
Episode cinema,26584
Debra Granik,26585
boxer rebellion,26586
success,26587
Achtung Baby,26588
smart humor,26589
Harlin,26590
privileged people discover prejudice/inequality firsthand,26591
totalitarianism,26592
special food,26593
routines,26594
my addition to ML,26595
related:Dr. Jekyll and Mr. Hyde,26596
threesome,26597
thug,26598
Ulrich Muhe,26599
heel face turn,26600
mongoloid,26601
bad plot. senseless,26602
Randolph Scott,26603
enthralling,26604
verging on self-parody,26605
Serge Reggiani,26606
Peter Coyote,26607
Yet another crappy Hollywood remake,26608
shane meadows,26609
overreaching,26610
Calculable movie,26611
Wyatt Earp,26612
ideologically suspect,26613
dianne reaves,26614
nolstalga,26615
Haley Joel Osment,26616
cyborg,26617
hallucinations,26618
Sci Fi,26619
Lawn Bowls,26620
implausible ending,26621
poor editing,26622
EPIC,26623
editor,26624
sequel:worse,26625
disappointment,26626
character:Jason Vorhees,26627
Peter Brook,26628
left at the altar,26629
detective movie,26630
one-sided,26631
No emotional attachment,26632
studio:Toho,26633
Ellar Coltrane,26634
rollerderby,26635
DESTROZA_LA_SAGA,26636
Mark Goldblatt,26637
very dark - not for kids,26638
senators,26639
Funniest Movies,26640
Songs,26641
Richard Briers,26642
Athens,26643
Was not actual 'true story',26644
Brian G. Hutton,26645
Rondo Hatton,26646
femme fatale,26647
PG-13:intense violence and action,26648
Doug Atchison,26649
non-western culture,26650
continuity,26651
one of the best movies ever,26652
W. Somerset Maugham,26653
fake horror,26654
real drugs,26655
Saturn Award (Best Makeup),26656
Andrew Dosunmu,26657
Bill Murray,26658
Arija Bareikis,26659
laid back guy,26660
computer ace,26661
perfect ending,26662
Gigi,26663
Sword Fight,26664
disambiguation:Toy(s),26665
Cleavon Little,26666
Cole Porter,26667
Conan,26668
fear; hate; anger,26669
maya language,26670
Marcos Jorge,26671
Christophe Honoré,26672
Hugh Grant,26673
Child Murder,26674
Fosse,26675
Rauni Mollberg,26676
too,26677
old classic,26678
Neil Peart,26679
strong first act,26680
Kids,26681
different,26682
Paulo Coelho,26683
wax museum,26684
superfluous,26685
solid comedy,26686
VERY well made thriller,26687
go game,26688
Larry Bishop,26689
Alberto Fuguet,26690
Steve Conrad,26691
Mikio Naruse,26692
Ana Lily Amirpour,26693
feud,26694
meg ryan,26695
80s sci-fi,26696
Maureen O'Hara,26697
David Yates,26698
Tense,26699
ambulance,26700
Mr Anderson,26701
Victor Hugo,26702
Lisa Marie,26703
Connie Nielsen,26704
eastwood,26705
ballroom dance,26706
Guitly Pleasure,26707
Jennifer Connoly:Topless,26708
small time criminals,26709
Richard Williams,26710
not actually scary,26711
Brad Bird,26712
real human being & a real hero,26713
Fav 06,26714
a classic!!,26715
DeLorean,26716
Christoper Guest,26717
serial kill,26718
Billy Gardell,26719
compex relationships,26720
Hard rock,26721
sassy,26722
shower scene,26723
absurd humor,26724
had potential but imploded,26725
beginning of relationship,26726
electric shocks,26727
Ruth Sheen,26728
BDSM gear,26729
Gratuitous Violence,26730
crime drama,26731
Thymaya Payne,26732
Daniel Myrick,26733
Entertaining for not asking too much of Keanu,26734
New Yorker,26735
ice cream,26736
to see: 80s,26737
Richard Benjamin,26738
Sueños de libertad,26739
Steven Greenstreet,26740
excessive violence,26741
Brian Gilbert,26742
Christine Jeffs,26743
Guel Arraes,26744
Hollywood Classic,26745
hair,26746
screenwriter:Drew Pearce,26747
Apocalypse,26748
Reginald Denny,26749
cousins,26750
Cannes:special jury prize,26751
Michael Caton,26752
end of world,26753
warning: some people tryed to kill themselves while watching,26754
FAMILY VACATIONS,26755
Go Sophie Marceau,26756
shoot out,26757
excellent cast,26758
too western,26759
Janis Joplin,26760
stream-of-conciousness,26761
Léa Seydoux,26762
killer,26763
whale,26764
Claude Miller,26765
big man,26766
Alessandro Gassman,26767
unfaithfulness in loving relations,26768
guru,26769
Steve Zahn,26770
Douglas Rumsfeld,26771
Reaganomics,26772
sequelTo:The Ring (2002),26773
Julia Dietze,26774
Good ads bad movie,26775
Every foreigner is a wiseman,26776
Hae-jun Lee,26777
normality,26778
Saturation,26779
Charlotte Gainsburg,26780
fire bombing,26781
news industry,26782
posession,26783
Good versus evil,26784
Revamp,26785
See: Happy Together (Buenos Aires Affair) (Chun gwong cha sit),26786
ensenada,26787
Evelyn Varden,26788
Christian apologism,26789
Tage Danielsson,26790
Alexandra Pelosi,26791
Spetsnaz,26792
AFI #23,26793
not as funny as I expected,26794
Social Media,26795
you complete me,26796
spoken word,26797
imf,26798
hipsters,26799
coney island,26800
u2 song,26801
character styles,26802
social exclusion,26803
Kevin Dowling,26804
cuts,26805
Venetian story of true love,26806
worse than predecessors,26807
conspriacy,26808
white trash,26809
Reluctant Hero,26810
wisconson,26811
Sir John Candy,26812
Tura Satana,26813
Classic teen horror,26814
feminist,26815
abstract,26816
collectible,26817
Visual Appeal,26818
Badly written,26819
blacklisting,26820
Memory Implants,26821
Louise Fletcher,26822
Gustav Adolf,26823
waking up,26824
Best Performance:  Philip Seymour Hoffman as Truman Capote,26825
Oscar (Best Supporting Actor),26826
commerce,26827
too ambitious,26828
Steve Guttenberg,26829
cross-cultural,26830
Family Friendly,26831
MoliÃ©re,26832
Necronomicon,26833
Emeric Pressburger,26834
juvanile,26835
hopeless,26836
R:some violent images,26837
Journey,26838
mis en scene,26839
over-the-top,26840
more intresting for american audiences,26841
Dorothy McGuire,26842
Alicia Keys,26843
Mike Clattenburg,26844
Brian Trenchard-Smith,26845
deceit,26846
anti-gun,26847
broken character,26848
Sea Life,26849
neither CC nor ENG subtitles,26850
sunny,26851
Muhammed Ali,26852
django,26853
protagonist is actor,26854
Havana Marking,26855
McCarthyism,26856
Alfonso Arau,26857
too weird,26858
treasure hunting,26859
weak scenes,26860
genre spoof,26861
fighting inner demons,26862
clichÃ© ending,26863
HIV,26864
dt: Hochzeit mit einer Leiche,26865
Quebec,26866
transphobia,26867
Arthur Penn,26868
author:Walter Scott,26869
see,26870
author:Frank Baum,26871
the best movie ever made,26872
Jerry Paris,26873
Ayako Yoshida,26874
I Guess Nude Terminators Can't Kill A Really Bad Film,26875
Piracy,26876
anachronistic,26877
